From,To,Length,Cost,Var
1116,964,311.2551407,97.47024566,958.0363279
1366,964,250.2074962,75.73747894,852.6604054
1077,965,461.692006,43.4030171,115.4394944
987,966,386.2123804,66.8685824,537.0837328
1467,967,292.3479732,18.40166399,41.12544816
1406,967,273.4911032,65.56328477,529.5124489
1191,968,402.4812684,43.21988155,186.753025
1108,969,242.1193503,75.06630704,760.9384501
1102,969,288.1881173,48.37632124,204.3083429
1241,970,347.2602902,29.44891764,83.9371454
1405,970,239.9090691,61.96897591,180.1198934
1289,971,194.4176342,56.67618777,187.7948229
1435,973,177.3788564,69.92984669,188.1626716
1739,973,129.3414543,66.50837371,229.3140883
1493,973,332.9671468,40.79078001,131.1392683
1364,974,262.400298,34.91893936,285.5902717
1094,975,442.6111722,53.13550853,150.6818516
1780,976,516.729278,25.04008021,31.96457341
1450,977,150.7177595,84.50482092,1301.398429
1462,977,240.8326967,45.19474576,134.0734468
1284,978,296.1030508,119.4200889,1792.450122
1135,980,192.1947587,45.30920379,308.9322025
1797,980,120.2346813,52.733622,567.3019954
1825,980,759.6472394,39.09256169,213.0806076
1584,981,484.3072559,33.35467909,131.2574682
1647,981,707.8222892,22.83083396,107.0335927
1045,982,164.5701772,35.00119295,33.50638935
1132,983,165.6612501,18.40295063,71.82128401
1326,983,296.400922,34.32012249,142.6466337
1225,984,295.9341185,89.8010932,422.2659482
1096,984,310.7910098,53.04005622,251.244955
1164,985,212.6288749,152.3158412,2948.224825
1014,986,203.6268237,107.6906623,735.8231703
1249,987,286.001407,32.4700999,101.1646459
1023,988,178.4685047,43.1530547,229.1336033
1087,989,173.1105499,58.30525121,154.7270936
1161,989,367.6673525,40.47824414,127.855324
1039,990,421.1430197,35.83756783,46.38360149
1327,990,297.3743471,46.98759063,467.401636
1696,991,345.1284077,87.08627067,482.1243172
1169,991,201.99432,36.62066488,136.1772122
1567,991,490.8955597,61.08109042,274.5056302
1128,992,380.0374362,75.67616704,481.0482215
1084,993,121.5546234,17.19144199,5.865380713
1592,994,212.5972994,64.27336857,1440.766301
1330,994,178.1734333,19.29342351,31.90633607
1635,995,188.1125543,42.53344357,166.1730877
1860,995,406.13416,30.39485278,94.70871882
1671,995,436.1160175,60.53646977,251.580663
1706,995,242.1193503,28.93827485,44.60517472
1204,997,453.2407947,74.0895235,1517.315009
1303,998,348.821482,59.20368683,1089.89892
1314,999,151.2145152,88.04779447,758.8932726
1358,999,119.5049221,80.63570043,327.5114186
1164,999,187.5564271,54.21962147,326.3452918
1098,1000,197.1452485,73.97289582,1154.27064
1159,1001,188.0975574,45.70449106,170.6642985
1887,1001,397.9002526,108.0892648,1649.352748
1819,1001,393.3975505,72.71830086,626.2450464
1844,1002,258.3630147,26.40323789,158.601931
1017,1003,336.6565142,31.07528407,67.29922339
1328,1005,491.0600093,73.83657703,581.1580073
1027,1006,289.9981091,48.27875387,302.8473416
1370,1006,326.9525347,30.61366149,153.8915498
1335,1008,394.6998468,79.60124149,688.7632363
1541,1008,309.8837454,49.60901246,238.0146025
1461,1009,265.5468273,23.28860483,64.37337621
1536,1009,205.1709611,52.98250374,188.7043191
1259,1009,205.6161214,19.11037675,16.0178442
1337,1011,61.01116025,84.85641523,432.121372
1244,1011,202.5600685,47.72204853,205.7644196
1057,1012,600.736249,46.26997606,279.3954514
1091,1014,315.6747602,78.88730769,407.4664503
1829,1015,255.3728071,88.73535094,253.572661
1646,1015,359.7984005,28.96819154,64.15397962
1173,1017,474.1074256,11.52088491,9.504098962
1108,1018,265.1027488,58.19772585,125.9150889
1528,1019,360.1234879,71.82815564,243.4365804
1471,1019,147.6014535,88.09401272,452.6528444
1170,1020,255.1288461,40.08106005,110.5303203
1807,1022,235.6236818,35.25915068,99.07443486
1815,1022,174.2971345,28.98335369,52.91681111
1275,1022,217.7667406,29.33642929,40.84021511
1848,1023,529.519934,105.4408047,1616.504924
1278,1026,173.424408,31.95846663,169.1634522
1389,1026,162.243029,71.36665552,656.3290558
1425,1027,227.3709787,66.16759508,305.5569876
1084,1028,449.8220414,58.50817782,372.8780427
1367,1029,180.2972627,23.09025193,57.40024601
1481,1029,242.6223644,56.37024926,264.4227341
1427,1029,115.4691097,63.1233581,577.7785833
1590,1030,183.9086609,57.59865883,278.7331492
1167,1031,120.2346813,80.19727342,762.4876979
1221,1031,187.5564271,48.17883642,258.1565597
1197,1031,138.3653967,16.59011841,15.80670795
1089,1033,218.695071,48.28164605,298.8616471
1483,1033,521.858277,119.1226566,1540.980901
1398,1034,170.3639099,79.84976778,291.0458908
1098,1035,345.0401214,56.15355455,273.3937625
1813,1036,187.0304169,71.2637555,523.7299045
1086,1036,685.5480784,83.63148073,1109.629439
1616,1036,461.29248,79.54108336,1723.683152
1469,1036,187.0332182,44.13505663,540.0297273
1695,1037,373.465262,150.0634943,6543.109121
1718,1037,687.9839436,64.62184027,1205.083059
1202,1037,335.9269365,44.53181648,444.4093185
1169,1040,295.8768103,26.20668761,54.758212
1564,1040,289.5651337,33.72037931,383.0452186
1299,1041,481.4511858,21.43018088,15.95822151
1655,1043,626.972133,49.09142867,284.6223886
1757,1043,501.413837,51.64821252,89.53515856
1476,1044,452.5352497,71.68555038,664.6087278
1846,1044,373.0802071,33.75331993,72.08955744
1489,1047,317.4143893,13.169048,23.25762081
1561,1047,789.598833,38.04986751,475.5223197
1324,1048,837.4148353,21.416269,22.90273097
1737,1050,558.3018389,42.17296979,228.8969173
1566,1051,518.7394218,9.978231012,4.735981779
1488,1051,231.8067288,19.68235506,11.23950393
1073,1052,249.2431119,27.22206869,89.89879386
1252,1053,362.931564,29.42634772,44.76432945
1348,1054,245.983783,118.2394854,2508.341017
1486,1054,276.9632741,28.32806864,79.9546796
1547,1057,543.3340304,33.44512618,124.4870632
1607,1057,433.4806221,39.22268945,211.1993938
1880,1058,240.68207,64.61817212,424.331222
1756,1058,236.8129198,58.89833454,380.7952675
1862,1058,295.7785775,34.02942315,87.90002825
1095,1060,119.4115022,26.60687165,48.88715786
1204,1060,194.3462435,54.81112189,858.951101
1696,1061,181.8802626,48.86579941,692.3882485
1361,1061,173.4019806,38.89558157,245.4973631
1169,1061,267.044376,99.87295227,3225.554811
1178,1062,389.0715425,47.69472406,394.6083969
1098,1063,308.5269538,66.96517676,793.4860217
1602,1065,292.3479732,31.95223435,150.4515294
1131,1066,176.2882066,97.21786916,2099.712308
1302,1067,126.8696917,68.56824363,525.0996946
1139,1068,195.336973,65.35291731,886.3927098
1519,1068,331.9189396,76.84496987,490.3366728
1489,1068,249.2360129,23.38922928,115.3022125
1496,1071,331.6213277,61.66723986,1441.366583
1208,1072,648.108398,105.3380418,1942.332048
1473,1072,390.3773495,25.17323352,58.18631933
1609,1075,1763.386917,22.15113259,57.39662451
1594,1075,382.935062,114.3358691,1080.334805
1410,1076,246.8908187,76.99511701,805.8703309
1254,1076,212.1300154,34.51312497,209.5975044
1362,1076,357.1935553,64.56539426,524.1354343
1091,1077,317.9548827,43.14702392,51.65945764
1391,1078,533.6401359,32.30729595,30.15105515
1093,1079,980.7063535,7.777994649,10.80701528
1173,1080,480.5709836,12.25211841,20.31642974
1210,1081,508.9401881,109.8488447,1371.36647
1174,1081,191.0314798,27.97842939,106.9252036
1272,1081,65.64691401,112.1956777,1316.676635
1282,1081,129.3414543,35.2961281,89.02001661
1369,1082,230.5115871,39.28811234,194.9977004
1531,1082,229.2882337,45.29686006,59.41264562
1259,1083,289.5651337,39.29997753,304.9757081
1478,1085,231.8067288,51.85277358,384.080506
1557,1086,324.7243547,57.41174066,294.7586684
1138,1088,389.6741548,36.36885155,540.1615695
1498,1089,404.604918,66.77713267,628.7732205
1429,1089,423.565812,43.23472014,149.4589093
1421,1089,796.2967673,37.02358523,119.1630721
1667,1092,313.437054,55.52055104,476.1144993
1823,1092,379.710862,56.04075592,729.8031768
1767,1092,273.80019,66.73701139,511.6771314
1468,1096,261.2699314,39.43122889,216.2862939
1582,1096,190.6074406,64.4542679,1523.758613
1426,1097,187.4831483,31.15403599,63.96117291
1310,1099,291.246986,112.120267,3535.273292
1135,1099,226.6451581,47.74678596,496.9082047
1432,1100,229.4301945,47.90688974,183.5568579
1804,1100,471.1184585,92.36929868,817.5774253
1119,1101,301.4289481,83.27819454,546.2611773
1438,1104,306.0372569,32.27529554,65.85815581
1577,1105,497.2524457,33.5701643,193.5396901
1697,1105,231.7631415,78.49408453,1582.573192
1834,1106,239.6687178,17.76515823,6.780086501
1215,1107,658.4608274,53.16494744,360.0483435
1121,1109,202.3150389,72.26014543,721.5938355
1501,1109,324.7043452,39.19194961,277.5725853
1283,1109,147.5826488,84.80748236,726.9000915
1158,1110,337.7397836,46.97548852,432.0166769
1556,1111,230.6699168,40.96705234,174.893983
1345,1111,317.5138636,61.7750017,401.9934675
1506,1112,600.736249,10.25210696,30.21741513
1266,1112,184.8482131,58.48880768,805.3452493
1296,1112,172.2389552,34.25385688,155.8349079
1163,1115,150.5712968,30.51356291,29.82732046
1541,1117,96.23678547,32.7430793,47.50375345
1772,1118,308.6322849,26.43201899,63.01064273
1820,1118,351.4356002,46.33890994,222.2213012
1748,1118,177.9770438,33.73683471,70.73733605
1161,1119,637.1693347,51.10743721,266.5525907
1633,1121,56.73875603,40.99154014,229.2975748
1314,1122,115.9472542,177.0264179,1865.50608
1299,1122,534.4137894,117.1674731,381.3804105
1325,1123,238.4113748,68.81910434,391.9606764
1488,1124,463.3485895,34.47519415,72.13999512
1180,1126,236.8129198,36.96760727,17.74519701
1397,1127,252.5996352,50.83815052,765.6544092
1309,1128,374.590421,33.38239121,427.2727282
1334,1128,445.700541,45.51838054,282.6171143
1898,1129,177.0384233,48.12105544,195.8936943
1781,1129,207.4714213,57.69821441,161.6681398
1630,1133,200.0120628,122.4108748,1240.335696
1279,1134,188.9019845,39.81458918,119.4248232
1889,1135,364.5744015,39.23859378,126.5567849
1768,1136,330.3006646,26.39116096,85.74928693
1756,1136,526.9643699,44.74307794,589.4923597
1503,1136,600.3521143,77.22290156,498.6195874
1570,1139,363.6314208,127.2881785,2821.701243
1177,1141,263.045384,30.56527639,131.7914274
1879,1141,193.1793316,39.09150239,1176.68507
1572,1142,357.5418123,29.38493987,146.1211454
1380,1142,294.5838901,14.36309601,59.11539827
1272,1144,236.6580219,33.00983074,39.20558394
1684,1145,247.681827,61.51730356,222.0227945
1224,1146,361.4377406,67.02510183,203.4855735
1284,1146,1375.671187,35.3683896,108.993628
1390,1146,290.389597,73.4607254,387.5590414
1664,1147,450.7025223,29.31142946,201.6873144
1801,1147,213.9600738,30.86176114,103.8654772
1280,1147,231.7631415,93.44947017,488.4945909
1623,1148,77.68142189,71.85963702,302.0408297
1408,1148,188.8080619,177.3180254,3468.577709
1666,1151,201.2208564,22.15589509,7.608354997
1510,1151,203.2810056,89.39575183,1107.588897
1424,1154,187.7401673,40.75356326,212.2776861
1677,1154,240.2681057,30.9605655,116.0620429
1720,1154,317.9769691,41.00508815,287.8940559
1381,1157,193.1793316,31.5743544,143.3727302
1681,1157,367.8985108,10.75846311,25.05437783
1628,1159,248.5542772,41.4498234,101.4349818
1826,1160,247.681827,102.5032746,299.0845611
1850,1160,291.2689636,43.45124674,141.4953109
1297,1162,156.4262643,44.16885869,68.27268799
1591,1163,202.8528379,61.56849299,215.4370508
1725,1165,309.9800513,45.6042487,245.2628317
1755,1165,193.3788619,75.487418,454.9117843
1629,1166,262.9349518,22.39194934,26.05835594
1762,1166,59.61637085,50.13025925,980.8610887
1186,1168,445.9133441,52.67898298,51.45186667
1329,1170,209.9648436,65.68713658,365.4214433
1622,1171,445.962037,44.373936,226.8941309
1788,1172,261.4719247,92.31353125,1002.477831
1754,1172,461.4879763,78.80023667,379.7818104
1257,1174,193.4954925,53.30384771,228.8079354
1531,1175,198.6725851,20.89380821,17.09159151
1303,1175,169.0112505,85.70872882,436.9737542
1235,1176,203.2810056,98.02464307,1641.276998
1896,1177,182.8543638,18.62244369,35.0156342
1395,1177,205.6161214,83.64355525,1085.538041
1535,1177,83.68299612,101.8415635,1194.367921
1530,1178,482.9838012,40.59073557,235.92312
1820,1178,458.7979694,74.12843932,308.5668455
1693,1181,348.9631013,26.21906711,33.72542426
1558,1181,270.2586661,46.31444517,283.6116529
1366,1182,165.1214109,213.4181446,913.9241208
1592,1183,166.7717293,19.77814527,34.44755463
1733,1183,251.1476902,66.02534365,453.691214
1813,1183,361.4377406,43.36573595,409.7486245
1710,1184,187.6538421,38.93972921,89.66320057
1769,1187,229.3277673,128.5154756,1758.847211
1609,1187,546.88406,91.60659756,1067.355406
1594,1187,355.6431265,24.65042594,62.0132081
1444,1187,141.573317,105.730283,848.2903819
1344,1188,184.9290569,99.1619566,506.2165032
1845,1189,434.4642783,26.28745804,37.63879578
1746,1190,272.4641234,44.5741849,290.7778983
1228,1192,223.5203052,23.84008806,51.33884928
1457,1195,266.72183,41.38774046,74.92230005
1775,1195,351.9118393,47.09754162,154.6702643
1379,1195,346.0063643,39.55531559,54.43289734
1466,1195,242.8317595,41.29155618,83.7132948
1778,1196,147.7734406,31.08893171,176.8398187
1698,1196,166.9479883,53.56950986,557.0440979
1408,1198,443.2576751,109.2294264,1388.891893
1455,1198,379.0605032,137.5022156,3637.712334
1586,1199,276.8923422,74.78549276,948.4583381
1329,1200,508.9401881,80.15472395,995.0684216
1270,1201,493.8097046,36.85457996,109.2369863
1727,1201,328.3410563,67.13712823,387.5052936
1595,1201,220.9956852,83.05000428,702.4530573
1479,1202,253.5573664,15.30586673,32.51938651
1239,1203,223.9545091,39.14868885,81.33651678
1669,1205,184.5621388,98.67841961,1380.661223
1522,1205,168.0767401,78.27097742,1181.279788
1348,1205,685.5480784,85.84129724,338.0580343
1895,1207,287.2043926,35.69728132,207.0111311
1280,1207,290.8636252,88.04027527,1044.006314
1852,1208,208.9353201,51.82398713,765.5951195
1728,1208,139.768161,73.76021071,2177.851465
1876,1208,173.1105499,139.5805112,5756.547817
1221,1209,188.9019845,51.57886953,632.3369905
1337,1210,417.6863188,115.2109551,666.731778
1512,1210,225.8890994,131.1549046,1232.374091
1588,1211,123.8118697,48.89525589,299.8127214
1218,1212,426.6043255,63.18274158,901.6240006
1817,1213,204.3966949,25.77974994,117.5680753
1580,1213,288.1919027,47.54341857,361.2704274
1524,1214,420.8822456,70.59656531,543.4066701
1221,1215,145.5910052,54.52436671,145.0024458
1546,1217,309.7643485,61.89295597,278.6348221
1739,1219,588.2029864,35.97465175,87.55698903
1850,1220,729.2562404,26.77815371,56.88778276
1561,1223,355.772862,56.39839966,268.5620611
1386,1224,355.0584151,10.72208295,3.760390474
1869,1225,678.214597,37.91019332,130.6217954
1897,1225,351.4356002,36.51486732,200.3301077
1637,1226,317.2509976,54.35933571,1007.12347
1614,1226,208.3333427,46.92103001,722.8471771
1291,1226,318.1792328,68.44276309,633.9885086
1877,1227,228.3359391,107.6048297,2157.761093
1347,1228,623.0297404,41.78337385,183.7755316
1546,1229,145.3556476,57.49225122,247.882935
1303,1229,1289.528685,50.77912633,307.6911331
1394,1230,714.442903,94.09042033,581.8990975
1886,1231,330.3261364,28.60152776,98.88523607
1625,1231,238.6278746,59.20133885,692.433148
1271,1232,422.4742469,75.89760742,532.0029992
1698,1232,270.2586661,43.53584777,172.7589597
1644,1232,400.5904883,39.2474848,86.78832776
1901,1233,385.5342511,62.2951881,131.8123849
1809,1237,77.68142189,23.00485632,45.83264757
1340,1237,123.3912942,46.71315517,251.1765633
1620,1238,120.5868686,9.092264325,5.594983231
1384,1238,190.3866487,18.18478649,36.55282401
1477,1241,179.2475238,38.87662041,110.0365691
1377,1241,252.4825789,34.99539916,67.10001008
1427,1243,293.289081,89.60207502,933.971336
1260,1243,268.7115101,102.9843008,614.7171593
1246,1244,586.5620605,17.43109338,25.40100572
1512,1244,59.61637085,65.76081727,426.6139922
1802,1244,87.91891936,3.596041248,0.895728885
1593,1246,221.5894798,80.09056732,1835.522121
1492,1247,417.5015831,114.0368995,1147.186818
1324,1248,275.036403,37.75754905,112.7764446
1315,1249,122.5245309,42.38050651,110.0644222
1458,1250,265.3293422,60.46795614,722.6238362
1372,1250,359.9769757,48.2758366,111.4163157
1728,1250,328.9752251,93.53062491,804.2639151
1513,1253,360.9340037,51.08175469,362.5191588
1374,1254,479.7478001,45.38859114,270.9220309
1829,1255,248.1534678,24.19923275,66.86454943
1646,1255,223.9545091,57.02220219,389.7768358
1321,1256,527.2409087,43.21546337,248.219893
1657,1258,139.9419338,28.95736819,60.98178931
1730,1259,404.604918,82.29367042,835.8617393
1410,1259,440.7880496,37.96261694,141.6006831
1571,1260,190.4208117,20.46581201,32.57904288
1872,1261,323.5660561,37.904596,122.4642928
1786,1261,357.1935553,32.95892463,83.26965987
1482,1264,175.9195987,110.8207769,1677.627619
1846,1266,118.711583,41.46105916,145.2625404
1766,1266,367.6673525,49.12591828,219.0006707
1426,1269,173.4019806,49.64163118,418.9748787
1355,1270,461.0406423,20.66652262,34.92641646
1888,1270,240.4600735,83.10499521,1134.338551
1752,1271,324.4893922,38.97612035,127.9070337
1742,1271,181.868571,38.19539055,248.2860903
1434,1274,185.3371688,38.9003001,64.75250429
1402,1274,168.3546689,24.05329052,39.50153318
1713,1275,208.4203538,24.65009573,18.42470203
1796,1276,457.5318851,66.99688651,357.0247592
1605,1276,261.2699314,10.39313338,6.127846037
1657,1278,115.9255709,54.46546323,319.5832808
1564,1278,675.6140046,46.45174257,164.4059994
1415,1280,291.0831249,53.82851118,383.0733621
1898,1280,267.9153336,43.57592334,168.0945697
1392,1281,403.6988235,37.8845605,256.2357886
1575,1281,187.2315886,54.7797536,365.1863762
1452,1282,216.7469263,69.42183522,614.3045142
1900,1285,405.0706705,70.30898975,519.1546565
1779,1285,254.2968848,37.80717098,73.40842134
1769,1285,673.5888892,58.73492676,356.5186959
1832,1286,28.74746286,79.81108954,386.6758019
1471,1288,235.6236818,76.86030918,321.4562052
1562,1290,122.4514347,34.99350248,364.0186344
1813,1291,264.9869195,103.7893509,1158.373313
1689,1291,54.92324282,150.3088698,7085.399953
1389,1293,203.6268237,61.29029185,567.0352465
1397,1293,343.912667,46.01637665,260.9469706
